257	KEPT	THE GILL	gill	3.654	the gill	Noun	Animals	0.19	0.81	0.93	30	-
258	KEPT	THE SHELL	shell	3.655	the shell	Noun	Animals	0.21	0.79	0.93	44	-
259	KEPT	THE SHARK	shark	3.661	the shark	Noun	Animals	0.43	0.79	0.89	24	-
260	SPLIT	THE PORPOISE	porpoise	3.662	the porpoise or dolphin	Noun	Animals	0.55	0.81	0.96	23	-
261	SPLIT	THE DOLPHIN	dolphin	3.662	the porpoise or dolphin	Noun	Animals	0.55	0.81	0.96	23	-
262	KEPT	THE WHALE	whale	3.663	the whale	Noun	Animals	0.43	0.85	0.87	25	-
263	KEPT	THE STINGRAY	stingray	3.664	the stingray	Noun	Animals	0.24	0.84	0.91	22	-
264	KEPT	THE FRESHWATER EEL	freshwater eel	3.665	the freshwater eel	Noun	Animals	0.17	0.80	0.85	32	-
265	KEPT	THE WOLF	wolf	3.71	the wolf	Noun	Animals	0.27	0.86	0.88	36	-
266	KEPT	THE LION	lion	3.72	the lion	Noun	Animals	0.66	0.84	0.93	42	-
267	KEPT	THE BEAR	bear	3.73	the bear	Noun	Animals	0.35	0.85	0.98	32	-
268	KEPT	THE FOX	fox	3.74	the fox	Noun	Animals	0.17	0.84	0.94	37	-
269	KEPT	THE DEER	deer	3.75	the deer	Noun	Animals	0.15	0.87	0.95	44	-
270	KEPT	THE MONKEY	monkey	3.76	the monkey	Noun	Animals	0.33	0.79	0.95	54	-
271	KEPT	THE ELEPHANT	elephant	3.77	the elephant	Noun	Animals	0.64	0.79	0.98	43	-
272	KEPT	THE CAMEL	camel	3.78	the camel	Noun	Animals	0.84	0.83	0.92	32	-
273	KEPT	THE INSECT	insect	3.81	the insect	Noun	Animals	0.44	0.86	0.88	41	-
274	KEPT	THE HEAD LOUSE	head louse	3.811	the head louse	Noun	Animals	0.05	0.87	0.94	47	-
275	KEPT	THE BODY LOUSE	body louse	3.8112	the body louse	Noun	Animals	0.05	0.86	0.95	39	-
276	KEPT	THE NIT	nit	3.812	the nit	Noun	Animals	0.05	0.83	0.81	37	-
277	KEPT	THE FLEA	flea	3.813	the flea	Noun	Animals	0.07	0.84	0.90	43	-
278	KEPT	THE CENTIPEDE	centipede	3.814	the centipede	Noun	Animals	0.14	0.83	0.83	39	-
279	KEPT	THE SCORPION	scorpion	3.815	the scorpion	Noun	Animals	0.32	0.82	0.91	37	-
280	KEPT	THE COCKROACH	cockroach	3.816	the cockroach	Noun	Animals	0.36	0.80	0.89	42	-
281	KEPT	THE ANT	ant	3.817	the ant	Noun	Animals	0.12	0.85	0.97	51	-
282	KEPT	THE SPIDER	spider	3.818	the spider	Noun	Animals	0.25	0.85	0.92	46	-
283	KEPT	THE SPIDER WEB	spider web	3.819	the spider web	Noun	Animals	0.08	0.79	0.60	39	-
284	KEPT	THE BEE	bee	3.82	the bee	Noun	Animals	0.14	0.81	0.88	63	-
285	KEPT	THE BEESWAX	beeswax	3.821	the beeswax	Noun	Animals	0.10	0.86	0.69	36	-
286	KEPT	THE BEEHIVE	beehive	3.822	the beehive	Noun	Animals	0.13	0.84	0.71	42	-
287	KEPT	THE WASP	wasp	3.823	the wasp	Noun	Animals	0.16	0.85	0.92	47	-
288	KEPT	THE FLY	fly	3.83	the fly	Noun	Animals	0.05	0.87	0.94	44	-
289	SPLIT	THE SANDFLY	sandfly	3.831	the sandfly or midge or gnat	Noun	Animals	0.08	0.80	0.88	40	-
290	SPLIT	THE MIDGE	midge	3.831	the sandfly or midge or gnat	Noun	Animals	0.08	0.80	0.88	40	-
291	SPLIT	THE GNAT	gnat	3.831	the sandfly or midge or gnat	Noun	Animals	0.08	0.80	0.88	40	-
292	KEPT	THE MOSQUITO	mosquito	3.832	the mosquito	Noun	Animals	0.22	0.82	0.93	45	-
293	SPLIT	THE PRAWNS	prawns	3.833	the prawns or shrimp	Noun	Animals	0.37	0.83	0.97	33	-
294	SPLIT	THE SHRIMP	shrimp	3.833	the prawns or shrimp	Noun	Animals	0.37	0.83	0.97	33	-
295	KEPT	THE TERMITES	termites	3.834	the termites	Noun	Animals	0.27	0.83	0.91	30	-
296	KEPT	THE TICK	tick	3.835	the tick	Noun	Animals	0.15	0.83	0.93	34	-
297	KEPT	THE WORM	worm	3.84	the worm	Noun	Animals	0.12	0.86	0.91	62	-
298	KEPT	THE SNAKE	snake	3.85	the snake	Noun	Animals	0.15	0.85	0.95	51	-
299	KEPT	THE COYOTE	coyote	3.862	the coyote	Noun	Animals	0.40	0.87	0.90	15	-
300	KEPT	THE HARE	hare	3.863	the hare	Noun	Animals	0.14	0.80	0.85	39	-
301	KEPT	THE QUAIL	quail	3.865	the quail	Noun	Animals	0.15	0.83	0.93	32	-
302	KEPT	THE RACCOON	raccoon	3.866	the raccoon	Noun	Animals	0.43	0.79	0.82	14	-
303	KEPT	THE SQUIRREL	squirrel	3.869	the squirrel	Noun	Animals	0.23	0.81	0.88	38	-
304	SPLIT	THE REINDEER	reindeer	3.871	the reindeer/caribou	Noun	Animals	0.54	0.85	0.90	17	-
305	SPLIT	THE CARIBOU	caribou	3.871	the reindeer/caribou	Noun	Animals	0.54	0.85	0.90	17	-
306	SPLIT	THE ELK	elk	3.872	the elk/moose	Noun	Animals	0.31	0.83	0.85	19	-
307	SPLIT	THE MOOSE	moose	3.872	the elk/moose	Noun	Animals	0.31	0.83	0.85	19	-
308	KEPT	THE BEAVER	beaver	3.873	the beaver	Noun	Animals	0.44	0.81	0.91	16	-
309	KEPT	THE KANGAROO	kangaroo	3.88	the kangaroo	Noun	Animals	0.84	0.72	0.97	19	-
310	KEPT	THE ANTEATER	anteater	3.89	the anteater	Noun	Animals	0.11	0.75	0.76	25	-
311	KEPT	THE JAGUAR	jaguar	3.9	the jaguar	Noun	Animals	0.41	0.83	0.90	27	-
312	KEPT	THE FIREFLY	firefly	3.91	the firefly	Noun	Animals	0.10	0.79	0.80	36	-
313	KEPT	THE CHAMELEON	chameleon	3.913	the chameleon	Noun	Animals	0.32	0.75	0.90	28	-
314	KEPT	THE BUFFALO	buffalo	3.917	the buffalo	Noun	Animals	0.54	0.75	0.90	32	-
315	KEPT	THE BUTTERFLY	butterfly	3.92	the butterfly	Noun	Animals	0.14	0.82	0.89	45	-
316	KEPT	THE GRASSHOPPER	grasshopper	3.93	the grasshopper	Noun	Animals	0.11	0.81	0.89	46	-
317	KEPT	THE SNAIL	snail	3.94	the snail	Noun	Animals	0.21	0.85	0.89	52	-
318	KEPT	THE FROG	frog	3.95	the frog	Noun	Animals	0.22	0.85	0.98	48	-
319	KEPT	THE LIZARD	lizard	3.96	the lizard	Noun	Animals	0.23	0.81	0.98	51	-
320	SPLIT	THE CROCODILE	crocodile	3.97	the crocodile or alligator	Noun	Animals	0.53	0.85	0.95	46	-
321	SPLIT	THE ALLIGATOR	alligator	3.97	the crocodile or alligator	Noun	Animals	0.53	0.85	0.95	46	-
322	KEPT	THE TURTLE	turtle	3.98	the turtle	Noun	Animals	0.24	0.79	0.95	48	-
323	KEPT	THE TAPIR	tapir	3.99	the tapir	Noun	Animals	0.45	0.79	0.90	19	-
324	KEPT	THE AGOUTI	agouti	3.99902	the agouti	Noun	Animals	0.00	0.50	1.00	1	-
325	KEPT	THE AMPHIBIAN	amphibian	3.99903	the amphibian	Noun	Animals	1.00	0.60	1.00	1	-
326	KEPT	THE ANDEAN GUINEA PIG	Andean guinea pig	3.99904	the Andean guinea pig	Noun	Animals	0.00	1.00	1.00	1	-
327	KEPT	THE ANDEAN OWL	Andean owl	3.99905	the Andean owl	Noun	Animals	1.00	1.00	1.00	1	-
328	KEPT	THE ARMADILLO	armadillo	3.99906	the armadillo	Noun	Animals	0.33	0.57	1.00	3	-
329	KEPT	THE BANDICOOT	bandicoot	3.99907	the bandicoot	Noun	Animals	1.00	0.90	1.00	1	-
330	KEPT	THE BARN OWL	barn owl	3.99908	the barn owl	Noun	Animals	0.50	0.50	1.00	1	-
331	KEPT	THE BUSTARD	bustard	3.99909	the bustard	Noun	Animals	1.00	0.50	1.00	1	-
332	KEPT	THE CAPIBARA	capibara	3.9991	the capibara	Noun	Animals	1.00	1.00	1.00	1	-
333	KEPT	THE CATERPILLAR	caterpillar	3.99911	the caterpillar	Noun	Animals	1.00	0.90	1.00	1	-
334	KEPT	THE CODFISH	codfish	3.99912	the codfish	Noun	Animals	1.00	0.90	1.00	1	-
335	KEPT	THE CONDOR	condor	3.99913	the condor	Noun	Animals	0.00	0.90	1.00	1	-
336	KEPT	THE HERD	herd	3.99917	the herd	Noun	Animals	1.00	0.90	1.00	2	-
337	KEPT	THE HOCCO	hocco	3.99918	the hocco	Noun	Animals	0.00	0.50	1.00	1	-
338	KEPT	THE HUMMING BIRD	humming bird	3.99919	the humming bird	Noun	Animals	0.00	1.00	1.00	1	-
339	KEPT	THE IBIS	ibis	3.9992	the ibis	Noun	Animals	0.00	0.50	1.00	1	-
340	KEPT	THE IGUANA	iguana	3.99921	the iguana	Noun	Animals	0.00	0.50	1.00	1	-
341	KEPT	THE JABIRU	jabiru	3.99922	the jabiru	Noun	Animals	0.00	0.50	1.00	1	-
342	KEPT	THE KINGFISHER	kingfisher	3.99923	the kingfisher	Noun	Animals	1.00	0.60	1.00	1	-
343	KEPT	THE LOUSE	louse	3.99924	the louse	Noun	Animals	0.00	1.00	1.00	1	-
344	KEPT	THE MAINE LOBSTER	Maine lobster	3.99925	the Maine lobster	Noun	Animals	1.00	0.60	1.00	1	-
345	KEPT	THE MALE PIG	male pig	3.99926	the male pig	Noun	Animals	0.00	0.50	0.50	1	-
346	KEPT	THE MARAIL	marail	3.99928	the marail	Noun	Animals	0.00	0.50	1.00	1	-
347	KEPT	THE MOLE	mole	3.99929	the mole	Noun	Animals	1.00	0.60	1.00	1	-
348	KEPT	THE PACA	paca	3.9993	the paca	Noun	Animals	0.00	0.50	1.00	1	-
349	KEPT	THE SLEEPYHEAD BIRD	sleepyhead bird	3.99931	the sleepyhead bird	Noun	Animals	0.50	0.50	1.00	1	-
350	KEPT	THE PARTRIDGE	partridge	3.99932	the partridge	Noun	Animals	0.00	0.50	1.00	1	-
351	KEPT	THE PET	pet	3.99933	the pet	Noun	Animals	0.00	0.50	1.00	1	-
352	KEPT	THE PIRANHA	piranha	3.99934	the piranha	Noun	Animals	0.00	0.50	1.00	1	-
353	KEPT	THE PLOVER	plover	3.99935	the plover	Noun	Animals	0.75	0.50	1.00	1	-
354	KEPT	THE POUCHED MARMOT	pouched marmot	3.99936	the pouched marmot	Noun	Animals	1.00	0.95	1.00	2	-
355	KEPT	THE PRAIRIE DOG	prairie dog	3.99937	the prairie dog	Noun	Animals	1.00	0.60	1.00	1	-
356	KEPT	THE ROADRUNNER	roadrunner	3.99938	the roadrunner	Noun	Animals	0.00	1.00	1.00	1	-
357	KEPT	THE SKUNK	skunk	3.99939	the skunk	Noun	Animals	0.40	0.84	1.00	3	-
358	KEPT	THE SONGBIRD	songbird	3.9994	the songbird	Noun	Animals	0.75	1.00	1.00	1	-
359	KEPT	THE SPARROW	sparrow	3.99941	the sparrow	Noun	Animals	0.00	1.00	1.00	1	-
360	KEPT	THE TIGER	tiger	3.99942	the tiger	Noun	Animals	0.50	0.95	1.00	2	-
361	KEPT	THE TRUMPETER BIRD	trumpeter bird	3.99943	the trumpeter bird	Noun	Animals	0.00	0.50	1.00	1	-
362	KEPT	THE CHIPMUNK	chipmunk	3.99944	the chipmunk	Noun	Animals	1.00	0.60	1.00	1	-
363	KEPT	THE BODY	body	4.11	the body	Noun	The body	0.19	0.85	0.94	51	-
364	SPLIT	THE SKIN	skin	4.12	the skin or hide	Noun	The body	0.11	0.90	0.92	49	-
365	SPLIT	THE HIDE	hide	4.12	the skin or hide	Noun	The body	0.11	0.90	0.92	49	-
366	KEPT	THE FLESH	flesh	4.13	the flesh	Noun	The body	0.15	0.89	1.00	44	-
367	KEPT	THE HAIR	hair	4.14	the hair	Noun	The body	0.06	0.88	0.92	48	-
368	KEPT	THE BEARD	beard	4.142	the beard	Noun	The body	0.17	0.83	0.93	45	-
369	KEPT	THE BODY HAIR	body hair	4.144	the body hair	Noun	The body	0.12	0.87	0.87	40	-
370	KEPT	THE PUBIC HAIR	pubic hair	4.145	the pubic hair	Noun	The body	0.17	0.81	0.80	43	-
371	KEPT	THE DANDRUFF	dandruff	4.146	the dandruff	Noun	The body	0.26	0.78	0.82	40	-
372	KEPT	THE BLOOD	blood	4.15	the blood	Noun	The body	0.10	0.90	1.00	47	-
373	SPLIT	THE VEIN	vein	4.151	the vein or artery	Noun	The body	0.26	0.82	0.79	54	-
374	SPLIT	THE ARTERY	artery	4.151	the vein or artery	Noun	The body	0.26	0.82	0.79	54	-
375	KEPT	THE BONE	bone	4.16	the bone	Noun	The body	0.08	0.88	0.97	44	-
376	KEPT	THE RIB	rib	4.162	the rib	Noun	The body	0.11	0.86	0.80	45	-
377	KEPT	THE HORN	horn	4.17	the horn	Noun	The body	0.16	0.88	0.99	42	-
378	KEPT	THE TAIL	tail	4.18	the tail	Noun	The body	0.12	0.87	0.97	48	-
379	KEPT	THE BACK	back	4.19	the back	Noun	The body	0.08	0.86	0.92	48	-
380	KEPT	THE SPINE	spine	4.191	the spine	Noun	The body	0.14	0.79	0.66	46	-
381	KEPT	THE HEAD	head	4.2	the head	Noun	The body	0.20	0.85	0.97	50	-
382	KEPT	THE TEMPLES	temples	4.201	the temples	Noun	The body	0.18	0.81	0.82	38	-
383	KEPT	THE SKULL	skull	4.202	the skull	Noun	The body	0.18	0.77	0.67	47	-
384	KEPT	THE BRAIN	brain	4.203	the brain	Noun	The body	0.13	0.82	0.92	49	-
385	KEPT	THE FACE	face	4.204	the face	Noun	The body	0.27	0.83	0.97	52	-
386	KEPT	THE FOREHEAD	forehead	4.205	the forehead	Noun	The body	0.07	0.84	0.87	44	-
387	KEPT	THE JAW	jaw	4.207	the jaw	Noun	The body	0.13	0.83	0.87	45	-
388	KEPT	THE CHEEK	cheek	4.208	the cheek	Noun	The body	0.07	0.84	0.92	45	-
389	KEPT	THE CHIN	chin	4.209	the chin	Noun	The body	0.06	0.84	0.89	45	-
390	KEPT	THE EYE	eye	4.21	the eye	Noun	The body	0.10	0.87	0.92	44	-
391	KEPT	THE EYEBROW	eyebrow	4.212	the eyebrow	Noun	The body	0.15	0.80	0.83	46	-
392	KEPT	THE EYELID	eyelid	4.213	the eyelid	Noun	The body	0.04	0.75	0.60	43	-
393	KEPT	THE EYELASH	eyelash	4.214	the eyelash	Noun	The body	0.07	0.81	0.70	41	-
394	KEPT	TO BLINK	blink	4.215	to blink	Verb	The body	0.14	0.81	0.74	47	-
395	KEPT	THE EAR	ear	4.22	the ear	Noun	The body	0.10	0.86	0.96	47	-
396	KEPT	THE EARLOBE	earlobe	4.221	the earlobe	Noun	The body	0.09	0.79	0.59	36	-
397	KEPT	THE EARWAX	earwax	4.222	the earwax	Noun	The body	0.08	0.79	0.66	39	-
398	KEPT	THE NOSE	nose	4.23	the nose	Noun	The body	0.03	0.89	0.98	42	-
399	KEPT	THE NOSTRIL	nostril	4.231	the nostril	Noun	The body	0.07	0.76	0.56	43	-
400	KEPT	THE NASAL MUCUS	nasal mucus	4.232	the nasal mucus	Noun	The body	0.07	0.80	0.91	46	-
401	KEPT	THE MOUTH	mouth	4.24	the mouth	Noun	The body	0.08	0.89	0.98	45	-
402	KEPT	THE BEAK	beak	4.241	the beak	Noun	The body	0.26	0.84	0.86	45	-
403	KEPT	THE LIP	lip	4.25	the lip	Noun	The body	0.08	0.86	0.86	43	-
404	KEPT	THE TONGUE	tongue	4.26	the tongue	Noun	The body	0.07	0.88	0.95	42	-
405	KEPT	THE TOOTH	tooth	4.27	the tooth	Noun	The body	0.12	0.92	0.97	49	-
406	KEPT	THE GUMS	gums	4.271	the gums	Noun	The body	0.14	0.81	0.79	43	-
407	KEPT	THE MOLAR TOOTH	molar tooth	4.272	the molar tooth	Noun	The body	0.09	0.83	0.78	42	-
408	KEPT	THE NECK	neck	4.28	the neck	Noun	The body	0.10	0.85	0.96	47	-
409	KEPT	THE NAPE OF THE NECK	nape of the neck	4.281	the nape of the neck	Noun	The body	0.17	0.81	0.82	45	-
410	KEPT	THE THROAT	throat	4.29	the throat	Noun	The body	0.13	0.85	0.93	50	-
411	KEPT	THE SHOULDER	shoulder	4.3	the shoulder	Noun	The body	0.13	0.87	0.94	43	-
412	KEPT	THE SHOULDERBLADE	shoulderblade	4.301	the shoulderblade	Noun	The body	0.23	0.76	0.76	43	-
413	KEPT	THE COLLARBONE	collarbone	4.302	the collarbone	Noun	The body	0.16	0.70	0.70	35	-
414	KEPT	THE ARM	arm	4.31	the arm	Noun	The body	0.09	0.86	0.94	45	-
415	KEPT	THE ARMPIT	armpit	4.312	the armpit	Noun	The body	0.15	0.78	0.86	46	-
416	KEPT	THE ELBOW	elbow	4.32	the elbow	Noun	The body	0.09	0.81	0.85	44	-
417	KEPT	THE WRIST	wrist	4.321	the wrist	Noun	The body	0.13	0.77	0.74	42	-
418	KEPT	THE HAND	hand	4.33	the hand	Noun	The body	0.15	0.87	0.99	45	-
419	KEPT	THE PALM OF THE HAND	palm of the hand	4.331	the palm of the hand	Noun	The body	0.11	0.84	0.73	46	-
420	KEPT	THE FINGER	finger	4.34	the finger	Noun	The body	0.05	0.83	0.82	43	-
421	KEPT	THE THUMB	thumb	4.342	the thumb	Noun	The body	0.08	0.77	0.67	44	-
422	KEPT	THE FINGERNAIL	fingernail	4.344	the fingernail	Noun	The body	0.08	0.85	0.87	42	-
423	KEPT	THE CLAW	claw	4.345	the claw	Noun	The body	0.12	0.83	0.92	46	-
424	KEPT	THE LEG	leg	4.35	the leg	Noun	The body	0.15	0.91	0.98	41	-
425	KEPT	THE THIGH	thigh	4.351	the thigh	Noun	The body	0.09	0.85	0.92	42	-
426	KEPT	THE CALF OF THE LEG	calf of the leg	4.352	the calf of the leg	Noun	The body	0.07	0.79	0.80	39	-
427	KEPT	THE KNEE	knee	4.36	the knee	Noun	The body	0.09	0.84	0.92	45	-
428	KEPT	THE FOOT	foot	4.37	the foot	Noun	The body	0.14	0.86	0.96	48	-
429	KEPT	THE ANKLE	ankle	4.371	the ankle	Noun	The body	0.11	0.78	0.75	46	-
430	KEPT	THE HEEL	heel	4.372	the heel	Noun	The body	0.06	0.78	0.81	44	-
431	KEPT	THE FOOTPRINT	footprint	4.374	the footprint	Noun	The body	0.13	0.80	0.74	46	-
432	KEPT	THE TOE	toe	4.38	the toe	Noun	The body	0.09	0.80	0.67	46	-
433	KEPT	THE WING	wing	4.392	the wing	Noun	The body	0.12	0.88	0.97	43	-
434	KEPT	THE FEATHER	feather	4.393	the feather	Noun	The body	0.11	0.86	0.88	45	-
435	KEPT	THE CHEST	chest	4.4	the chest	Noun	The body	0.17	0.82	0.91	49	-
436	KEPT	THE BREAST	breast	4.41	the breast	Noun	The body	0.05	0.89	0.97	47	-
437	SPLIT	THE NIPPLE	nipple	4.412	the nipple or teat	Noun	The body	0.06	0.76	0.71	47	-
438	SPLIT	THE TEAT	teat	4.412	the nipple or teat	Noun	The body	0.06	0.76	0.71	47	-
439	KEPT	THE UDDER	udder	4.42	the udder	Noun	The body	0.05	0.90	0.91	40	-
440	KEPT	THE NAVEL	navel	4.43	the navel	Noun	The body	0.12	0.92	0.98	42	-
441	KEPT	THE BELLY	belly	4.431	the belly	Noun	The body	0.16	0.88	0.97	46	-
442	KEPT	THE HEART	heart	4.44	the heart	Noun	The body	0.22	0.83	0.96	55	-
443	KEPT	THE LUNG	lung	4.441	the lung	Noun	The body	0.26	0.85	0.91	42	-
444	KEPT	THE LIVER	liver	4.45	the liver	Noun	The body	0.13	0.90	0.97	46	-
445	KEPT	THE KIDNEY	kidney	4.451	the kidney	Noun	The body	0.17	0.85	0.91	45	-
446	KEPT	THE SPLEEN	spleen	4.452	the spleen	Noun	The body	0.20	0.80	0.95	38	-
447	KEPT	THE STOMACH	stomach	4.46	the stomach	Noun	The body	0.32	0.85	0.97	48	-
448	SPLIT	THE INTESTINES	intestines	4.461	the intestines or guts	Noun	The body	0.17	0.85	0.86	53	-
449	SPLIT	THE GUTS	guts	4.461	the intestines or guts	Noun	The body	0.17	0.85	0.86	53	-
450	KEPT	THE WAIST	waist	4.462	the waist	Noun	The body	0.16	0.85	0.91	45	-
451	KEPT	THE HIP	hip	4.463	the hip	Noun	The body	0.12	0.83	0.92	52	-
452	KEPT	THE BUTTOCKS	buttocks	4.464	the buttocks	Noun	The body	0.10	0.83	0.88	58	-
453	SPLIT	THE SINEW	sinew	4.465	the sinew or tendon	Noun	The body	0.17	0.85	0.96	41	-
454	SPLIT	THE TENDON	tendon	4.465	the sinew or tendon	Noun	The body	0.17	0.85	0.96	41	-
455	KEPT	THE WOMB	womb	4.47	the womb	Noun	The body	0.29	0.80	0.79	54	-
456	KEPT	THE TESTICLES	testicles	4.49	the testicles	Noun	The body	0.21	0.85	0.87	67	-
457	KEPT	THE PENIS	penis	4.492	the penis	Noun	The body	0.29	0.84	0.95	75	-
458	KEPT	THE VAGINA	vagina	4.493	the vagina	Noun	The body	0.34	0.76	0.91	57	-
459	KEPT	THE VULVA	vulva	4.494	the vulva	Noun	The body	0.32	0.83	0.88	41	-
460	KEPT	TO BREATHE	breathe	4.51	to breathe	Verb	The body	0.12	0.79	0.70	45	-
461	KEPT	TO YAWN	yawn	4.52	to yawn	Verb	The body	0.12	0.79	0.76	42	-
462	KEPT	TO HICCOUGH	hiccough	4.521	to hiccough	Verb	The body	0.13	0.79	0.87	42	-
463	KEPT	TO COUGH	cough	4.53	to cough	Verb	The body	0.06	0.84	0.85	41	-
464	KEPT	TO SNEEZE	sneeze	4.54	to sneeze	Verb	The body	0.12	0.81	0.87	42	-
465	KEPT	TO PERSPIRE	perspire	4.55	to perspire	Verb	The body	0.15	0.80	0.71	50	-
466	KEPT	TO SPIT	spit	4.56	to spit	Verb	The body	0.06	0.84	0.79	46	-
467	KEPT	TO VOMIT	vomit	4.57	to vomit	Verb	The body	0.22	0.85	0.90	57	puke
468	KEPT	TO BITE	bite	4.58	to bite	Verb	The body	0.04	0.90	0.89	54	-
469	KEPT	TO LICK	lick	4.59	to lick	Verb	The body	0.16	0.89	0.90	42	-
470	KEPT	TO DRIBBLE	dribble	4.591	to dribble	Verb	The body	0.10	0.77	0.71	42	-
471	KEPT	TO SLEEP	sleep	4.61	to sleep	Verb	The body	0.10	0.85	0.87	49	-
472	KEPT	TO SNORE	snore	4.612	to snore	Verb	The body	0.12	0.82	0.79	50	-
473	KEPT	TO DREAM	dream	4.62	to dream	Verb	The body	0.09	0.84	0.75	44	-
474	KEPT	TO WAKE UP	wake up	4.63	to wake up	Verb	The body	0.11	0.79	0.81	47	-
475	KEPT	TO FART	fart	4.64	to fart	Verb	The body	0.04	0.85	0.80	50	-
476	KEPT	TO PISS	piss	4.65	to piss	Verb	The body	0.19	0.84	0.79	49	-
477	KEPT	TO SHIT	shit	4.66	to shit	Verb	The body	0.15	0.85	0.79	54	-
478	KEPT	TO HAVE SEX	have sex	4.67	to have sex	Verb	The body	0.12	0.84	0.76	64	-
479	KEPT	TO SHIVER	shiver	4.68	to shiver	Verb	The body	0.07	0.79	0.82	53	-
480	KEPT	TO BATHE	bathe	4.69	to bathe	Verb	The body	0.12	0.85	0.77	49	-
481	KEPT	TO BEGET	beget	4.71	to beget	Verb	The body	0.16	0.82	0.76	36	-
482	KEPT	TO BE BORN	be born	4.72	to be born	Verb	The body	0.17	0.86	0.76	44	-
483	KEPT	PREGNANT	pregnant	4.73	pregnant	Adjective	The body	0.07	0.74	0.71	55	-
484	KEPT	TO CONCEIVE	conceive	4.732	to conceive	Verb	The body	0.09	0.73	0.65	38	-
485	KEPT	TO BE ALIVE	be alive	4.74	to be alive	Verb	The body	0.13	0.84	0.82	48	-
486	KEPT	THE LIFE	life	4.741	the life	Noun	The body	0.28	0.82	0.80	48	-
487	KEPT	TO DIE	die	4.75	to die	Verb	The body	0.20	0.83	0.90	61	-
488	KEPT	DEAD	dead	4.7501	dead	Adjective	The body	0.10	0.87	0.78	47	-
489	KEPT	TO DROWN	drown	4.751	to drown	Verb	The body	0.16	0.81	0.70	43	-
490	KEPT	TO KILL	kill	4.76	to kill	Verb	The body	0.08	0.86	0.83	48	-
491	KEPT	THE CORPSE	corpse	4.77	the corpse	Noun	The body	0.37	0.83	0.90	45	-
492	KEPT	THE CARCASS	carcass	4.771	the carcass	Noun	The body	0.26	0.75	0.82	39	-
493	KEPT	TO BURY	bury	4.78	to bury	Verb	The body	0.12	0.84	0.83	47	-
494	KEPT	THE GRAVE	grave	4.79	the grave	Noun	The body	0.30	0.82	0.89	49	-
495	KEPT	STRONG	strong	4.81	strong	Adjective	The body	0.28	0.82	0.87	52	-
496	KEPT	WEAK	weak	4.82	weak	Adjective	The body	0.17	0.79	0.80	52	-
497	KEPT	HEALTHY	healthy	4.83	healthy	Adjective	The body	0.35	0.87	0.78	46	-
498	SPLIT	SICK	sick	4.84	sick/ill	Adjective	The body	0.18	0.81	0.85	51	-
499	SPLIT	ILL	ill	4.84	sick/ill	Adjective	The body	0.18	0.81	0.85	51	-
500	KEPT	THE FEVER	fever	4.841	the fever	Noun	The body	0.31	0.80	0.84	48	-
501	SPLIT	THE GOITRE	goitre	4.842	the goitre/goiter	Noun	The body	0.14	0.83	0.78	32	-
502	SPLIT	THE GOITER	goiter	4.842	the goitre/goiter	Noun	The body	0.14	0.83	0.78	32	-
503	KEPT	THE COLD	cold	4.843	the cold	Noun	The body	0.19	0.79	0.85	46	-
504	KEPT	THE DISEASE	disease	4.844	the disease	Noun	The body	0.34	0.80	0.78	48	-
505	SPLIT	THE WOUND	wound	4.85	the wound or sore	Noun	The body	0.15	0.81	0.88	52	-
506	SPLIT	THE SORE	sore	4.85	the wound or sore	Noun	The body	0.15	0.81	0.88	52	-
507	KEPT	THE BRUISE	bruise	4.852	the bruise	Noun	The body	0.07	0.77	0.77	44	-
508	KEPT	THE SWELLING	swelling	4.853	the swelling	Noun	The body	0.12	0.84	0.77	50	-
509	KEPT	THE ITCH	itch	4.854	the itch	Noun	The body	0.03	0.84	0.79	44	-
510	KEPT	TO SCRATCH	scratch	4.8541	to scratch	Verb	The body	0.09	0.81	0.90	47	-
511	KEPT	THE BLISTER	blister	4.855	the blister	Noun	The body	0.10	0.80	0.79	42	-
512	KEPT	THE BOIL	boil	4.856	the boil	Noun	The body	0.13	0.80	0.88	46	-
513	KEPT	THE PUS	pus	4.857	the pus	Noun	The body	0.12	0.89	0.96	47	-
514	KEPT	THE SCAR	scar	4.858	the scar	Noun	The body	0.24	0.81	0.85	49	-
515	KEPT	TO CURE	cure	4.86	to cure	Verb	The body	0.19	0.76	0.72	50	-
516	KEPT	THE PHYSICIAN	physician	4.87	the physician	Noun	The body	0.59	0.79	0.87	59	-
517	KEPT	THE MEDICINE	medicine	4.88	the medicine	Noun	The body	0.42	0.84	0.90	54	-
518	KEPT	THE POISON	poison	4.89	the poison	Noun	The body	0.44	0.84	0.94	49	-
519	KEPT	TIRED	tired	4.91	tired	Adjective	The body	0.20	0.82	0.87	48	-
520	KEPT	TO REST	rest	4.912	to rest	Verb	The body	0.21	0.84	0.75	47	-
521	KEPT	LAZY	lazy	4.92	lazy	Adjective	The body	0.24	0.81	0.89	59	-
522	KEPT	BALD	bald	4.93	bald	Adjective	The body	0.19	0.81	0.82	51	-
523	KEPT	LAME	lame	4.94	lame	Adjective	The body	0.18	0.83	0.88	43	-
524	KEPT	DEAF	deaf	4.95	deaf	Adjective	The body	0.16	0.86	0.80	47	-
525	KEPT	MUTE	mute	4.96	mute	Adjective	The body	0.12	0.82	0.84	42	-
526	KEPT	BLIND	blind	4.97	blind	Adjective	The body	0.11	0.83	0.86	46	-
