# Swadesh list of the IDS project
12.76	corner	1294	corner
4.63	wake up (V)	6756	wake up
9.35	pour (V)	4633	pour
1.82	flame	2377	flame (noun)
10.41	creep (V)	1367	creep, crawl
10.41	crawl (V)	1360	creep, crawl
2.47	grandmother	2746	grandmother
4.43	navel	4038	navel
19.37	subject	6061	citizen, subject
1.86	light (V)	3144	light, kindle, ignite
1.86	kindle (V)	3567	light, kindle, ignite
1.86	ignite (V)	3388	light, kindle, ignite
16.53	fear	2537	fear, fright
16.53	fright	2251	fear, fright
8.27	rake	4864	rake
3.584	eagle	1893	eagle
15.37	bitter	540	bitter
4.213	eyelid	2166	eyelid
1.33	lake	3435	lake
5.33	bowl	650	bowl
5.51	bread	674	bread
16.83	greedy	2765	greedy
3.28	ewe	2083	ewe
10.26	shake (V)	5414	shake
4.751	drown (V)	1850	drowned
6.28	fur	2574	fur
4.59	lick (V)	3556	lick
11.79	earn (V)	1904	earn
10.33	sink (V)	5555	sink
9.19	rope	1290	rope, cord
9.19	cord	5155	rope, cord
6.11	put on (V)	4806	put on (clothes)
20.54	fish net	10008	fishnet
13.21	full	2561	full
9.343	squeeze (V)	7003	squeeze, wring
9.343	wring (V)	5850	squeeze, wring
2.611	father-in-law	2240	father-in-law (of a woman)
17.44	suspect (V)	6130	suspect
15.35	sweet	6151	sweet
6.42	skirt	5591	woman's dress
2.43	offspring	4197	offspring (son or daughter)
16.622	choose (V)	999	choose
4.204	face	2172	face
4.281	nape of neck	4024	nape of neck
5.13	drink	1833	drink
3.37	he-goat	2927	he-goat
10.76	wheel	6857	wheel
4.96	mute	4009	mute
9.222	chop (V)	2977	chop, hew
9.222	hew (V)	1000	chop, hew
21.18	judge (V)	3347	judge (noun)
10.63	send (V)	5359	send
10.24	drip (V)	1835	drip
20.52	hook	3046	fishhook
9.81	carve (V)	885	carve
5.971	egg yolk	10009	egg yolk
3.652	fin	2320	fin (dorsal)
4.842	crop 1	1385	goiter
10.13	turn around (V)	6549	turn around
1.342	reef	4943	reef
14.28	cease (V)	5964	cease, stop
14.28	stop (V)	918	cease, stop
8.212	furrow	2579	furrow
3.614	rabbit	4840	rabbit
8.56	leaf	3493	leaf
17.21	wise	6942	wise
7.57	board	592	board
1.63	shade	5410	shade, shadow
1.63	shadow	5408	shade, shadow
17.27	teacher	6241	teacher
11.14	seize (V)	2749	seize, grasp
11.14	grasp (V)	5353	seize, grasp
15.42	listen (V)	3602	listen
1.24	valley	6675	valley
3.45	foal	1129	foal, colt
3.45	colt	2436	foal, colt
10.491	disappear (V)	1700	disappear
4.27	tooth	6437	tooth
1.851	burn (V)	793	burn (vb trans)
3.35	pig	4474	pig
4.49	testicle	6281	testicle
17.25	teach (V)	6240	teach
11.24	preserve (V)	3647	preserve, look after
11.24	look after (V)	4668	preserve, look after
5.16	suck (V)	6074	suck
16.71	good	2724	good
11.65	pay (V)	4375	pay (vb)
12.22	join (V)	3336	join, unite
12.22	unite (V)	6620	join, unite
15.25	fragrant	2517	fragrant, good smelling
15.25	good	5653	fragrant, good smelling
15.25	smell	2724	fragrant, good smelling
10.481	return (V)	5060	come back
9.16	tie (V)	6373	tie, bind
9.16	bind (V)	523	tie, bind
2.49	granddaughter	2744	granddaughter
6.39	dye (V)	1890	dye
1.34	bay	402	gulf, bay
1.861	extinguish (V)	2147	extinguish
10.25	throw (V)	6352	throw
5.85	sugar	7094	sugar
3.813	flea	2393	flea
7.47	shelf	5449	shelf
8.65	fir	2334	fir
2.44	brother	735	brother
7.46	candle	845	candle
4.463	hip	3000	hip
4.98	intoxicated	3287	intoxicated
11.88	dear	1525	dear (costly, expensive)
4.99	naked	4018	naked, bare
4.99	bare	368	naked, bare
1.77	ice	3134	ice
14.44	morning	3944	morning
8.98	mushroom	4001	mushroom
16.15	astonish	277	surprised, astonished
5.42	breakfast	7090	breakfast
2.522	father's sister	2237	father's sister
1.57	lightning	3577	lightning (as striking)
3.594	dove	1795	dove
4.461	intestine	7063	intestines, guts
4.461	gut	3283	intestines, guts
13.3	three	6340	three
3.52	cock 1	1103	cock, rooster
16.76	fault	2245	fault
8.17	ditch	1752	ditch
4.441	lung	3702	lung
9.25	axe	322	ax
21.16	judge (V)	3347	judge (vb)
10.52	follow (V)	2448	follow
3.663	whale	6852	whale
3.591	bat	394	bat
4.2	head	2928	head
10.62	bring (V)	710	bring
14.47	today	6411	today
20.45	retreat (V)	5059	retreat
2.81	relative	4972	relatives, kinsmen
3.593	crow	1396	crow
2.23	male	3734	male
5.76	grape	2748	grape
16.79	praise (V)	4643	praise
2.942	we	6814	we (exclusive)
12.11	place	10010	place
16.18	luck	3698	good fortune, luck
4.24	mouth	3968	mouth
2.75	orphan	4248	orphan
8.15	cultivate (V)	1432	cultivate, till
8.35	threshing-floor	6342	threshing-floor
4.351	thigh	6314	thigh
10.49	go away (V)	1601	go away, depart
10.49	depart (V)	2696	go away, depart
8.41	crop 2	2894	crop, harvest
8.41	harvest	1386	crop, harvest
17.11	mind	3882	mind
6.43	coat	1093	coat
19.62	quarrel (V)	4822	strife, quarrel
3.71	wolf	6964	wolf
15.61	colour	1126	color
4.25	lip	3596	lip
18.52	read (V)	4900	read
12.352	pointed	4584	pointed
2.63	son-in-law	5722	son-in-law (of a man)
18.19	howl (V)	3082	howl
6.77	ear-ring	1899	earring
3.61	dog	1776	dog
15.55	show	5489	show
12.73	straight	5982	straight
8.48	rice	5074	rice
5.47	sieve (V)	5528	sieve, strain
5.47	strain (V)	5985	sieve, strain
10.61	carry (V)	879	carry (bear)
10.23	fall (V)	2188	fall
13.5	five	2368	five
7.33	chimney	987	chimney
10.36	sail	5228	sail (vb)
10.412	kneel (V)	3405	kneel
2.456	sibling	5516	sibling
4.71	beget	459	beget (of father)
4.23	nose	4103	nose
14.35	again	109	again
12.61	wide	724	wide, broad
12.61	broad	6900	wide, broad
22.19	holy	3033	holy, sacred
6.25	silk	5536	silk
4.64	fart (V)	2223	break wind
9.251	adze	93	adze
6.31	spin (V)	5782	spin
3.583	heron	2973	heron
1.73	cloud	1077	cloud
4.47	womb	6966	womb
8.69	smoke	5658	smoke (tobacco)
4.86	cure (V)	2934	cure, heal
4.86	heal (V)	1443	cure, heal
1.51	sky	5593	sky
6.44	shirt	5466	shirt
16.54	danger	1493	danger
4.301	shoulderblade	5483	shoulderblade
13.22	empty	1985	empty
3.814	centipede	927	centipede
4.856	boil	605	boil (noun)
12.62	narrow	4028	narrow
3.822	beehive	447	beehive
15.79	blunt	590	blunt, dull
15.79	dull	1870	blunt, dull
10.84	raft	4847	raft
5.121	cooked	1279	cooked
2.341	divorce (V)	1765	divorce
3.26	ram	4866	ram
4.34	finger	2327	finger
19.31	rule (V)	2736	rule, govern
19.31	govern (V)	5193	rule, govern
4.33	hand	2855	hand
12.35	end	2000	end
4.321	wrist	7007	wrist
2.511	mother's brother	3951	mother's brother
15.83	wet	6849	wet, damp
15.83	damp	1487	wet, damp
5.123	ripe	5101	ripe
18.34	deny (V)	1600	deny
13.104	twenty	6567	twenty
18.32	answer (V)	198	answer
11.87	price	4678	price
8.22	dig	1666	dig
10.43	jump (V)	3504	jump, leap
10.43	leap (V)	3352	jump, leap
2.38	husband	3118	married man
18.22	say (V)	5267	say
7.54	rafter	4848	rafter
5.57	mill	3875	mill
4.232	mucus	3986	mucus (nasal)
3.76	monkey	3932	monkey
3.654	gill	2638	gill
16.38	tear	6243	tear (noun)
9.73	clay	1032	clay
8.691	pipe	4503	pipe
4.208	cheek	964	cheek
2.445	younger brother	7035	younger brother
4.72	born	627	born (to be)
4.57	vomit (V)	6741	vomit
12.212	pick up (V)	4462	pick up
4.612	snore (V)	5682	snore
4.83	well 1	6843	well, health
4.83	healthy	2935	well, health
6.59	veil (V)	6693	veil
1.55	lightning	3577	lightning
12.59	short	5476	short
7.422	blanket	555	blanket
21.24	swear (V)	6146	swear
4.853	swelling	6157	swelling
3.55	chicken	978	chicken
10.35	swim (V)	6160	swim
9.14	bend	480	bend
4.201	temple 2	6258	side of head, temple
11.91	share (V)	5425	share (distribute)
9.56	glue	2679	glue
16.73	right	5090	right, correct
16.73	correct	1301	right, correct
4.352	calf of leg	833	calf of leg
6.46	skirt	5591	skirt
1.87	match	3792	match (noun)
10.55	reach (V)	243	reach, arrive
10.55	arrive (V)	4894	reach, arrive
7.27	wall	6763	wall
17.15	believe (V)	468	believe
12.85	hole	3026	hole
4.412	nipple	4088	nipple, teat
4.412	teat	6251	nipple, teat
12.6	outside	4259	outside
15.88	dirty	1697	dirty, soiled
15.88	soiled	5706	dirty, soiled
13.181	some	5716	some
18.45	boast (V)	594	boast
15.68	green	2766	green
13.19	multitude	3995	multitude, crowd
13.19	crowd	1398	multitude, crowd
8.941	sugar	7094	sugar cane
11.82	sell (V)	5357	sell
7.221	jamb	3322	doorpost, jamb
12.92	like	5542	like, similar
12.92	similar	3578	like, similar
15.82	light 2	3569	light (in weight)
9.75	weave (V)	6828	weave, plait
9.75	plait	4530	weave, plait
15.65	black	541	black
2.61	father-in-law	2240	father-in-law (of a man)
11.11	have (V)	2910	have
8.33	sickle	5518	sickle, scythe
8.33	scythe	5325	sickle, scythe
11.64	debt	1528	debt
8.42	grain	2741	grain (barley, oats etc)
7.58	arc	226	arch
10.252	catch (V)	901	catch (ball)
10.85	oar	4155	oar
13.38	twice	6570	two times
17.172	imitate (V)	3161	imitate
16.29	kiss	3395	kiss
13.2	two	6577	two
16.84	clever	1050	clever
6.76	bead	415	bead
